0000UNIQUECOUNT     	12593
DAI91839            	25	0.007%
DAI54690            	25	0.007%
DAI56591            	25	0.007%
DAI57499            	25	0.007%
DAI27349            	25	0.007%
DAI67311            	25	0.007%
DAI62528            	25	0.007%
DAI83599            	25	0.007%
ELE49856            	25	0.007%
ELE45041            	25	0.007%
ELE67777            	25	0.007%
ELE66275            	25	0.007%
ELE73343            	25	0.007%
FRO31297            	25	0.007%
FRO20256            	25	0.007%
FRO37394            	25	0.007%
FRO18579            	25	0.007%
FRO16129            	25	0.007%
FRO13476            	25	0.007%
FRO46892            	25	0.007%
FRO72391            	25	0.007%
FRO63420            	25	0.007%
FRO84209            	25	0.007%
FRO88259            	25	0.007%
FRO60301            	25	0.007%
GRO65091            	25	0.007%
GRO57767            	25	0.007%
GRO15197            	25	0.007%
GRO49684            	25	0.007%
GRO23592            	25	0.007%
GRO17794            	25	0.007%
GRO95852            	25	0.007%
GRO79204            	25	0.007%
GRO80955            	25	0.007%
GRO31193            	25	0.007%
SNA81242            	25	0.007%
SNA13875            	25	0.007%
SNA11733            	25	0.007%
SNA11526            	25	0.007%
SNA19770            	25	0.007%
SNA96244            	25	0.007%
SNA46210            	25	0.007%
SNA80027            	25	0.007%
SNA79240            	25	0.007%
DAI73342            	24	0.006%
DAI80958            	24	0.006%
DAI35876            	24	0.006%
DAI96806            	24	0.006%
DAI69247            	24	0.006%
DAI46244            	24	0.006%
DAI44192            	24	0.006%
DAI33103            	24	0.006%
DAI95526            	24	0.006%
DAI58220            	24	0.006%
ELE86032            	24	0.006%
ELE26032            	24	0.006%
ELE23129            	24	0.006%
ELE42326            	24	0.006%
ELE31061            	24	0.006%
ELE80349            	24	0.006%
ELE25787            	24	0.006%
ELE57398            	24	0.006%
ELE34717            	24	0.006%
ELE12660            	24	0.006%
ELE34404            	24	0.006%
ELE74274            	24	0.006%
ELE76775            	24	0.006%
FRO25990            	24	0.006%
FRO49973            	24	0.006%
FRO33919            	24	0.006%
FRO48217            	24	0.006%
FRO27098            	24	0.006%
FRO48941            	24	0.006%
FRO22066            	24	0.006%
FRO36654            	24	0.006%
FRO83023            	24	0.006%
FRO83021            	24	0.006%
FRO81305            	24	0.006%
FRO86582            	24	0.006%
FRO96047            	24	0.006%
FRO64528            	24	0.006%
FRO90806            	24	0.006%
FRO87559            	24	0.006%
GRO93966            	24	0.006%
GRO43642            	24	0.006%
GRO99957            	24	0.006%
GRO92005            	24	0.006%
GRO23155            	24	0.006%
GRO16851            	24	0.006%
GRO28749            	24	0.006%
GRO25921            	24	0.006%
SNA81926            	24	0.006%
SNA72438            	24	0.006%
SNA91502            	24	0.006%
SNA33462            	24	0.006%
SNA91870            	24	0.006%
SNA36034            	24	0.006%
SNA38457            	24	0.006%
SNA79404            	24	0.006%
SNA84765            	24	0.006%
SNA66451            	24	0.006%
SNA64576            	24	0.006%
DAI31456            	23	0.006%
DAI25139            	23	0.006%
DAI78528            	23	0.006%
DAI46997            	23	0.006%
DAI97073            	23	0.006%
DAI15012            	23	0.006%
ELE59137            	23	0.006%
ELE16094            	23	0.006%
ELE91550            	23	0.006%
ELE18841            	23	0.006%
ELE27322            	23	0.006%
ELE99593            	23	0.006%
ELE43261            	23	0.006%
ELE66187            	23	0.006%
ELE52446            	23	0.006%
ELE18257            	23	0.006%
ELE98238            	23	0.006%
ELE11731            	23	0.006%
ELE61820            	23	0.006%
ELE18100            	23	0.006%
ELE67632            	23	0.006%
FRO34642            	23	0.006%
FRO43511            	23	0.006%
FRO13292            	23	0.006%
FRO12685            	23	0.006%
FRO62722            	23	0.006%
FRO70344            	23	0.006%
FRO57764            	23	0.006%
FRO99229            	23	0.006%
FRO58892            	23	0.006%
GRO39272            	23	0.006%
GRO94047            	23	0.006%
GRO55609            	23	0.006%
GRO16147            	23	0.006%
GRO97071            	23	0.006%
GRO32470            	23	0.006%
GRO81781            	23	0.006%
GRO60589            	23	0.006%
GRO98019            	23	0.006%
GRO85057            	23	0.006%
GRO94574            	23	0.006%
SNA31580            	23	0.006%
SNA25922            	23	0.006%
SNA17278            	23	0.006%
SNA75714            	23	0.006%
SNA40680            	23	0.006%
SNA24167            	23	0.006%
SNA67400            	23	0.006%
SNA61406            	23	0.006%
SNA46678            	23	0.006%
SNA19953            	23	0.006%
SNA18261            	23	0.006%
SNA21190            	23	0.006%
SNA24109            	23	0.006%
DAI72882            	22	0.006%
DAI78016            	22	0.006%
DAI99043            	22	0.006%
DAI54117            	22	0.006%
DAI37059            	22	0.006%
DAI87571            	22	0.006%
DAI32977            	22	0.006%
DAI19162            	22	0.006%
DAI95521            	22	0.006%
DAI20390            	22	0.006%
DAI19723            	22	0.006%
DAI58527            	22	0.006%
DAI91577            	22	0.006%
ELE19121            	22	0.006%
ELE91428            	22	0.006%
ELE13292            	22	0.006%
ELE39364            	22	0.006%
ELE96966            	22	0.006%
ELE41512            	22	0.006%
ELE61856            	22	0.006%
ELE91797            	22	0.006%
ELE19821            	22	0.006%
ELE77039            	22	0.006%
FRO11712            	22	0.006%
FRO35624            	22	0.006%
FRO17289            	22	0.006%
FRO52838            	22	0.006%
FRO43620            	22	0.006%
FRO49642            	22	0.006%
FRO41210            	22	0.006%
FRO80352            	22	0.006%
FRO69333            	22	0.006%
FRO86309            	22	0.006%
GRO21125            	22	0.006%
GRO44875            	22	0.006%
GRO37501            	22	0.006%
GRO17283            	22	0.006%
GRO12255            	22	0.006%
GRO63007            	22	0.006%
GRO25958            	22	0.006%
GRO22201            	22	0.006%
GRO88776            	22	0.006%
SNA15305            	22	0.006%
SNA91320            	22	0.006%
SNA44593            	22	0.006%
SNA86007            	22	0.006%
SNA47118            	22	0.006%
SNA24056            	22	0.006%
SNA83672            	22	0.006%
SNA40748            	22	0.006%
SNA61840            	22	0.006%
DAI86809            	21	0.006%
DAI15329            	21	0.006%
DAI83082            	21	0.006%
DAI97195            	21	0.006%
DAI60504            	21	0.006%
DAI48641            	21	0.006%
DAI98569            	21	0.006%
DAI86615            	21	0.006%
DAI33467            	21	0.006%
DAI41946            	21	0.006%
DAI12862            	21	0.006%
DAI14128            	21	0.006%
ELE21382            	21	0.006%
ELE33942            	21	0.006%
ELE36480            	21	0.006%
ELE42623            	21	0.006%
ELE95683            	21	0.006%
ELE85819            	21	0.006%
ELE52759            	21	0.006%
ELE94879            	21	0.006%
ELE26362            	21	0.006%
ELE60877            	21	0.006%
ELE33348            	21	0.006%
ELE45162            	21	0.006%
ELE44476            	21	0.006%
ELE23494            	21	0.006%
ELE60375            	21	0.006%
ELE92736            	21	0.006%
FRO55853            	21	0.006%
FRO37073            	21	0.006%
FRO34878            	21	0.006%
FRO65475            	21	0.006%
FRO73323            	21	0.006%
FRO96397            	21	0.006%
FRO74927            	21	0.006%
FRO80847            	21	0.006%
FRO59269            	21	0.006%
FRO83352            	21	0.006%
FRO67275            	21	0.006%
FRO85605            	21	0.006%
FRO79301            	21	0.006%
FRO68921            	21	0.006%
FRO78969            	21	0.006%
FRO61448            	21	0.006%
GRO45770            	21	0.006%
GRO74110            	21	0.006%
GRO57908            	21	0.006%
GRO73566            	21	0.006%
GRO24139            	21	0.006%
GRO86321            	21	0.006%
GRO43528            	21	0.006%
GRO31702            	21	0.006%
GRO37425            	21	0.006%
GRO27377            	21	0.006%
GRO69307            	21	0.006%
GRO89766            	21	0.006%
GRO20145            	21	0.006%
GRO67037            	21	0.006%
GRO18257            	21	0.006%
GRO55821            	21	0.006%
GRO82844            	21	0.006%
SNA60182            	21	0.006%
SNA90318            	21	0.006%
SNA85990            	21	0.006%
SNA78214            	21	0.006%
SNA11680            	21	0.006%
SNA12727            	21	0.006%
SNA14159            	21	0.006%
SNA14923            	21	0.006%
SNA15103            	21	0.006%
SNA21800            	21	0.006%
SNA25660            	21	0.006%
SNA27714            	21	0.006%
SNA65275            	21	0.006%
SNA48435            	21	0.006%
SNA63850            	21	0.006%
SNA54161            	21	0.006%
SNA62078            	21	0.006%
DAI76162            	20	0.005%
DAI24935            	20	0.005%
DAI16779            	20	0.005%
DAI20082            	20	0.005%
DAI17352            	20	0.005%
DAI34201            	20	0.005%
DAI72249            	20	0.005%
DAI89301            	20	0.005%
DAI21051            	20	0.005%
DAI39858            	20	0.005%
DAI78067            	20	0.005%
DAI77356            	20	0.005%
DAI91445            	20	0.005%
DAI29537            	20	0.005%
ELE58268            	20	0.005%
ELE97544            	20	0.005%
ELE26861            	20	0.005%
ELE79276            	20	0.005%
ELE88240            	20	0.005%
ELE88255            	20	0.005%
ELE70691            	20	0.005%
ELE72302            	20	0.005%
ELE27604            	20	0.005%
ELE37071            	20	0.005%
ELE99122            	20	0.005%
ELE97770            	20	0.005%
ELE82313            	20	0.005%
ELE94676            	20	0.005%
ELE89882            	20	0.005%
ELE30807            	20	0.005%
ELE27394            	20	0.005%
FRO15003            	20	0.005%
FRO27851            	20	0.005%
FRO55386            	20	0.005%
FRO40066            	20	0.005%
FRO40505            	20	0.005%
FRO22068            	20	0.005%
FRO90969            	20	0.005%
FRO96238            	20	0.005%
FRO74083            	20	0.005%
FRO81523            	20	0.005%
FRO98916            	20	0.005%
FRO94288            	20	0.005%
GRO66640            	20	0.005%
GRO62784            	20	0.005%
GRO55352            	20	0.005%
GRO57772            	20	0.005%
GRO29359            	20	0.005%
GRO32765            	20	0.005%
GRO29075            	20	0.005%
GRO93202            	20	0.005%
GRO48818            	20	0.005%
GRO38815            	20	0.005%
GRO23833            	20	0.005%
GRO86256            	20	0.005%
GRO99631            	20	0.005%
GRO96702            	20	0.005%
GRO22527            	20	0.005%
GRO52093            	20	0.005%
GRO75450            	20	0.005%
GRO74344            	20	0.005%
GRO53558            	20	0.005%
GRO67369            	20	0.005%
SNA30684            	20	0.005%
SNA57588            	20	0.005%
SNA44416            	20	0.005%
SNA93438            	20	0.005%
SNA30502            	20	0.005%
SNA72613            	20	0.005%
SNA30201            	20	0.005%
SNA34190            	20	0.005%
SNA66444            	20	0.005%
SNA36101            	20	0.005%
SNA40527            	20	0.005%
SNA87923            	20	0.005%
SNA60780            	20	0.005%
DAI99160            	19	0.005%
DAI20129            	19	0.005%
DAI87244            	19	0.005%
DAI91705            	19	0.005%
DAI78867            	19	0.005%
DAI99455            	19	0.005%
DAI76310            	19	0.005%
DAI65114            	19	0.005%
DAI33318            	19	0.005%
DAI66546            	19	0.005%
DAI88798            	19	0.005%
DAI53842            	19	0.005%
DAI57061            	19	0.005%
DAI87540            	19	0.005%
DAI60223            	19	0.005%
DAI87163            	19	0.005%
DAI47372            	19	0.005%
ELE14928            	19	0.005%
ELE85994            	19	0.005%
ELE41400            	19	0.005%
ELE58270            	19	0.005%
ELE77078            	19	0.005%
ELE98765            	19	0.005%
ELE90793            	19	0.005%
ELE14387            	19	0.005%
ELE52757            	19	0.005%
ELE91325            	19	0.005%
ELE45011            	19	0.005%
ELE96589            	19	0.005%
ELE85735            	19	0.005%
ELE79123            	19	0.005%
ELE81649            	19	0.005%
ELE88321            	19	0.005%
ELE73538            	19	0.005%
ELE20573            	19	0.005%
ELE98185            	19	0.005%
ELE22591            	19	0.005%
ELE89372            	19	0.005%
FRO35353            	19	0.005%
FRO40165            	19	0.005%
FRO49436            	19	0.005%
FRO51398            	19	0.005%
FRO16154            	19	0.005%
FRO15343            	19	0.005%
FRO14907            	19	0.005%
FRO14737            	19	0.005%
FRO52352            	19	0.005%
FRO18545            	19	0.005%
FRO56959            	19	0.005%
FRO56091            	19	0.005%
FRO85653            	19	0.005%
FRO80633            	19	0.005%
FRO71225            	19	0.005%
FRO91563            	19	0.005%
FRO60829            	19	0.005%
GRO68670            	19	0.005%
GRO75996            	19	0.005%
GRO50132            	19	0.005%
GRO86257            	19	0.005%
GRO47408            	19	0.005%
GRO43441            	19	0.005%
GRO35033            	19	0.005%
GRO32704            	19	0.005%
GRO12304            	19	0.005%
GRO56955            	19	0.005%
GRO60546            	19	0.005%
SNA55557            	19	0.005%
SNA31446            	19	0.005%
SNA49393            	19	0.005%
SNA63511            	19	0.005%
SNA24084            	19	0.005%
SNA23681            	19	0.005%
SNA23255            	19	0.005%
SNA17768            	19	0.005%
SNA17715            	19	0.005%
SNA13709            	19	0.005%
SNA74061            	19	0.005%
SNA51603            	19	0.005%
SNA52393            	19	0.005%
SNA76588            	19	0.005%
SNA90395            	19	0.005%
SNA91667            	19	0.005%
SNA99690            	19	0.005%
SNA46440            	19	0.005%
SNA99870            	19	0.005%
SNA43873            	19	0.005%
DAI55528            	18	0.005%
DAI57135            	18	0.005%
DAI34204            	18	0.005%
DAI21211            	18	0.005%
DAI83801            	18	0.005%
DAI53514            	18	0.005%
DAI58321            	18	0.005%
DAI85352            	18	0.005%
DAI59634            	18	0.005%
DAI42126            	18	0.005%
DAI99016            	18	0.005%
DAI64282            	18	0.005%
DAI49402            	18	0.005%
DAI26923            	18	0.005%
DAI13865            	18	0.005%
DAI24834            	18	0.005%
DAI30085            	18	0.005%
ELE32185            	18	0.005%
ELE39353            	18	0.005%
ELE18889            	18	0.005%
ELE41565            	18	0.005%
ELE47124            	18	0.005%
ELE78222            	18	0.005%
ELE73975            	18	0.005%
ELE22142            	18	0.005%
ELE98712            	18	0.005%
ELE83929            	18	0.005%
ELE18183            	18	0.005%
ELE57653            	18	0.005%
FRO34481            	18	0.005%
FRO52451            	18	0.005%
FRO22460            	18	0.005%
FRO20833            	18	0.005%
FRO15332            	18	0.005%
FRO15550            	18	0.005%
FRO70101            	18	0.005%
FRO95183            	18	0.005%
FRO58790            	18	0.005%
FRO56378            	18	0.005%
FRO96384            	18	0.005%
FRO77785            	18	0.005%
FRO75517            	18	0.005%
FRO82587            	18	0.005%
FRO88401            	18	0.005%
GRO79228            	18	0.005%
GRO98048            	18	0.005%
GRO97750            	18	0.005%
GRO90083            	18	0.005%
GRO89334            	18	0.005%
GRO88893            	18	0.005%
GRO88691            	18	0.005%
GRO87302            	18	0.005%
GRO77661            	18	0.005%
GRO75752            	18	0.005%
GRO56363            	18	0.005%
GRO48283            	18	0.005%
GRO46413            	18	0.005%
GRO29609            	18	0.005%
GRO22914            	18	0.005%
SNA80523            	18	0.005%
SNA42018            	18	0.005%
SNA17810            	18	0.005%
SNA78623            	18	0.005%
SNA84767            	18	0.005%
SNA72180            	18	0.005%
SNA56589            	18	0.005%
SNA18609            	18	0.005%
SNA59858            	18	0.005%
SNA79721            	18	0.005%
SNA19404            	18	0.005%
SNA65390            	18	0.005%
DAI89409            	17	0.004%
DAI15563            	17	0.004%
DAI52103            	17	0.004%
DAI49471            	17	0.004%
DAI93225            	17	0.004%
DAI88666            	17	0.004%
DAI87706            	17	0.004%
DAI44528            	17	0.004%
DAI85237            	17	0.004%
DAI83408            	17	0.004%
DAI82972            	17	0.004%
DAI44957            	17	0.004%
DAI37350            	17	0.004%
DAI14019            	17	0.004%
DAI71430            	17	0.004%
DAI76949            	17	0.004%
ELE60127            	17	0.004%
ELE89504            	17	0.004%
ELE25944            	17	0.004%
ELE45074            	17	0.004%
ELE46015            	17	0.004%
ELE76846            	17	0.004%
ELE22586            	17	0.004%
ELE60667            	17	0.004%
ELE95555            	17	0.004%
ELE87921            	17	0.004%
ELE37656            	17	0.004%
ELE43952            	17	0.004%
ELE96363            	17	0.004%
ELE65127            	17	0.004%
ELE76550            	17	0.004%
ELE86272            	17	0.004%
ELE38933            	17	0.004%
ELE64184            	17	0.004%
FRO44566            	17	0.004%
FRO25173            	17	0.004%
FRO24297            	17	0.004%
FRO45228            	17	0.004%
FRO30164            	17	0.004%
FRO55348            	17	0.004%
FRO53345            	17	0.004%
FRO27468            	17	0.004%
FRO12548            	17	0.004%
FRO78353            	17	0.004%
FRO60025            	17	0.004%
FRO68304            	17	0.004%
FRO93512            	17	0.004%
FRO75033            	17	0.004%
FRO73401            	17	0.004%
FRO70197            	17	0.004%
FRO62401            	17	0.004%
FRO67205            	17	0.004%
FRO89070            	17	0.004%
FRO64474            	17	0.004%
GRO87604            	17	0.004%
GRO86409            	17	0.004%
GRO84413            	17	0.004%
GRO81676            	17	0.004%
GRO47898            	17	0.004%
GRO47079            	17	0.004%
GRO34385            	17	0.004%
GRO31753            	17	0.004%
GRO57899            	17	0.004%
GRO58064            	17	0.004%
GRO29989            	17	0.004%
GRO62825            	17	0.004%
GRO65980            	17	0.004%
GRO69608            	17	0.004%
GRO53434            	17	0.004%
GRO97625            	17	0.004%
GRO22514            	17	0.004%
GRO38132            	17	0.004%
GRO89303            	17	0.004%
GRO78469            	17	0.004%
SNA48295            	17	0.004%
SNA43828            	17	0.004%
SNA64185            	17	0.004%
SNA42765            	17	0.004%
SNA85207            	17	0.004%
SNA39449            	17	0.004%
SNA39801            	17	0.004%
SNA57551            	17	0.004%
SNA60334            	17	0.004%
SNA70824            	17	0.004%
SNA76770            	17	0.004%
SNA85060            	17	0.004%
SNA13922            	17	0.004%
SNA43607            	17	0.004%
SNA51065            	17	0.004%
SNA35337            	17	0.004%
SNA61159            	17	0.004%
SNA45010            	17	0.004%
SNA43614            	17	0.004%
SNA59367            	17	0.004%
SNA64844            	17	0.004%
DAI32037            	16	0.004%
DAI62315            	16	0.004%
DAI88866            	16	0.004%
DAI92158            	16	0.004%
DAI46953            	16	0.004%
DAI61225            	16	0.004%
DAI49538            	16	0.004%
DAI35485            	16	0.004%
DAI12437            	16	0.004%
DAI96940            	16	0.004%
DAI56653            	16	0.004%
DAI24981            	16	0.004%
DAI81248            	16	0.004%
DAI81132            	16	0.004%
DAI25645            	16	0.004%
DAI15942            	16	0.004%
DAI80916            	16	0.004%
DAI26548            	16	0.004%
DAI39411            	16	0.004%
ELE75636            	16	0.004%
ELE37695            	16	0.004%
ELE95890            	16	0.004%
ELE28755            	16	0.004%
ELE90481            	16	0.004%
ELE64106            	16	0.004%
ELE56408            	16	0.004%
ELE50859            	16	0.004%
ELE79816            	16	0.004%
ELE47308            	16	0.004%
ELE15355            	16	0.004%
ELE88736            	16	0.004%
ELE56516            	16	0.004%
ELE87877            	16	0.004%
ELE44068            	16	0.004%
ELE81373            	16	0.004%
ELE73406            	16	0.004%
FRO44329            	16	0.004%
FRO40646            	16	0.004%
FRO36124            	16	0.004%
FRO34276            	16	0.004%
FRO21820            	16	0.004%
FRO92979            	16	0.004%
FRO82524            	16	0.004%
FRO67698            	16	0.004%
FRO68135            	16	0.004%
FRO91098            	16	0.004%
FRO91499            	16	0.004%
FRO69788            	16	0.004%
GRO55148            	16	0.004%
GRO36428            	16	0.004%
GRO48219            	16	0.004%
GRO39786            	16	0.004%
GRO98368            	16	0.004%
GRO90433            	16	0.004%
GRO87705            	16	0.004%
GRO85983            	16	0.004%
GRO85098            	16	0.004%
GRO13264            	16	0.004%
GRO82773            	16	0.004%
GRO15096            	16	0.004%
GRO79870            	16	0.004%
GRO79767            	16	0.004%
GRO79335            	16	0.004%
GRO78558            	16	0.004%
GRO22522            	16	0.004%
GRO23172            	16	0.004%
GRO23803            	16	0.004%
GRO70862            	16	0.004%
GRO24622            	16	0.004%
GRO66878            	16	0.004%
GRO29709            	16	0.004%
GRO61381            	16	0.004%
GRO55207            	16	0.004%
GRO35580            	16	0.004%
SNA38485            	16	0.004%
SNA82547            	16	0.004%
SNA82311            	16	0.004%
SNA19397            	16	0.004%
SNA69337            	16	0.004%
SNA93440            	16	0.004%
SNA26822            	16	0.004%
SNA63068            	16	0.004%
SNA99924            	16	0.004%
SNA80085            	16	0.004%
SNA91172            	16	0.004%
SNA95166            	16	0.004%
SNA68697            	16	0.004%
SNA88984            	16	0.004%
SNA74037            	16	0.004%
SNA36133            	16	0.004%
SNA65583            	16	0.004%
SNA37197            	16	0.004%
SNA91479            	16	0.004%
SNA54549            	16	0.004%
DAI73816            	15	0.004%
DAI54515            	15	0.004%
DAI56418            	15	0.004%
DAI92348            	15	0.004%
DAI74074            	15	0.004%
DAI24367            	15	0.004%
DAI64103            	15	0.004%
DAI37044            	15	0.004%
DAI74958            	15	0.004%
DAI48434            	15	0.004%
DAI44940            	15	0.004%
DAI94391            	15	0.004%
ELE79324            	15	0.004%
ELE76753            	15	0.004%
ELE26597            	15	0.004%
ELE46186            	15	0.004%
ELE77321            	15	0.004%
ELE41443            	15	0.004%
ELE91843            	15	0.004%
ELE82326            	15	0.004%
ELE39685            	15	0.004%
ELE43343            	15	0.004%
ELE67667            	15	0.004%
ELE90195            	15	0.004%
ELE48131            	15	0.004%
ELE13820            	15	0.004%
ELE64834            	15	0.004%
ELE44001            	15	0.004%
ELE25253            	15	0.004%
ELE52292            	15	0.004%
ELE69654            	15	0.004%
ELE26753            	15	0.004%
ELE27977            	15	0.004%
ELE84902            	15	0.004%
ELE91427            	15	0.004%
ELE22876            	15	0.004%
ELE75546            	15	0.004%
ELE44101            	15	0.004%
ELE31757            	15	0.004%
ELE29880            	15	0.004%
ELE28982            	15	0.004%
ELE26576            	15	0.004%
ELE20176            	15	0.004%
ELE85579            	15	0.004%
ELE87466            	15	0.004%
FRO43315            	15	0.004%
FRO37809            	15	0.004%
FRO19379            	15	0.004%
FRO52879            	15	0.004%
FRO13722            	15	0.004%
FRO18919            	15	0.004%
FRO39596            	15	0.004%
FRO49232            	15	0.004%
FRO19692            	15	0.004%
FRO50754            	15	0.004%
FRO25500            	15	0.004%
FRO90279            	15	0.004%
FRO68664            	15	0.004%
FRO81837            	15	0.004%
FRO60954            	15	0.004%
FRO79960            	15	0.004%
FRO90038            	15	0.004%
FRO78086            	15	0.004%
FRO97179            	15	0.004%
FRO94743            	15	0.004%
FRO70720            	15	0.004%
FRO70025            	15	0.004%
GRO39722            	15	0.004%
GRO12058            	15	0.004%
GRO13088            	15	0.004%
GRO27997            	15	0.004%
GRO28783            	15	0.004%
GRO28905            	15	0.004%
GRO30364            	15	0.004%
GRO30848            	15	0.004%
GRO31157            	15	0.004%
GRO32342            	15	0.004%
GRO33151            	15	0.004%
GRO33201            	15	0.004%
GRO36507            	15	0.004%
GRO49195            	15	0.004%
GRO49633            	15	0.004%
GRO50180            	15	0.004%
GRO51921            	15	0.004%
GRO57854            	15	0.004%
GRO59101            	15	0.004%
GRO71198            	15	0.004%
GRO86041            	15	0.004%
GRO95646            	15	0.004%
GRO98291            	15	0.004%
GRO98764            	15	0.004%
SNA99173            	15	0.004%
SNA86260            	15	0.004%
SNA65752            	15	0.004%
SNA30154            	15	0.004%
SNA48943            	15	0.004%
SNA30073            	15	0.004%
SNA82687            	15	0.004%
SNA72474            	15	0.004%
SNA91433            	15	0.004%
SNA23978            	15	0.004%
SNA62203            	15	0.004%
SNA39286            	15	0.004%
SNA37428            	15	0.004%
SNA57750            	15	0.004%
SNA67313            	15	0.004%
SNA32151            	15	0.004%
SNA50124            	15	0.004%
DAI29058            	14	0.004%
DAI72146            	14	0.004%
DAI20376            	14	0.004%
DAI13268            	14	0.004%
DAI28616            	14	0.004%
DAI49472            	14	0.004%
DAI60861            	14	0.004%
DAI42919            	14	0.004%
DAI66731            	14	0.004%
DAI57682            	14	0.004%
DAI17725            	14	0.004%
DAI68677            	14	0.004%
DAI56410            	14	0.004%
DAI49245            	14	0.004%
DAI90164            	14	0.004%
DAI20670            	14	0.004%
DAI65380            	14	0.004%
DAI94084            	14	0.004%
DAI38156            	14	0.004%
DAI54794            	14	0.004%
DAI35188            	14	0.004%
DAI77143            	14	0.004%
ELE53630            	14	0.004%
ELE72378            	14	0.004%
ELE32591            	14	0.004%
ELE19101            	14	0.004%
ELE77200            	14	0.004%
ELE26516            	14	0.004%
ELE33197            	14	0.004%
ELE48559            	14	0.004%
ELE17679            	14	0.004%
ELE63470            	14	0.004%
ELE24484            	14	0.004%
ELE73613            	14	0.004%
ELE27131            	14	0.004%
ELE58144            	14	0.004%
ELE35071            	14	0.004%
ELE56710            	14	0.004%
ELE74177            	14	0.004%
ELE32417            	14	0.004%
ELE60761            	14	0.004%
ELE99007            	14	0.004%
ELE23611            	14	0.004%
ELE13647            	14	0.004%
ELE71503            	14	0.004%
ELE29744            	14	0.004%
ELE28846            	14	0.004%
ELE97341            	14	0.004%
FRO39795            	14	0.004%
FRO27489            	14	0.004%
FRO45066            	14	0.004%
FRO32632            	14	0.004%
FRO23566            	14	0.004%
FRO47984            	14	0.004%
FRO12711            	14	0.004%
FRO37721            	14	0.004%
FRO34098            	14	0.004%
FRO44334            	14	0.004%
FRO37906            	14	0.004%
FRO45921            	14	0.004%
FRO27326            	14	0.004%
FRO11530            	14	0.004%
FRO19360            	14	0.004%
FRO20245            	14	0.004%
FRO53761            	14	0.004%
FRO40352            	14	0.004%
FRO35022            	14	0.004%
FRO11426            	14	0.004%
FRO32485            	14	0.004%
FRO37896            	14	0.004%
FRO86456            	14	0.004%
FRO84029            	14	0.004%
FRO89333            	14	0.004%
FRO56620            	14	0.004%
FRO83935            	14	0.004%
FRO95626            	14	0.004%
FRO56839            	14	0.004%
FRO65936            	14	0.004%
FRO91615            	14	0.004%
GRO29136            	14	0.004%
GRO64214            	14	0.004%
GRO45412            	14	0.004%
GRO26331            	14	0.004%
GRO25339            	14	0.004%
GRO66289            	14	0.004%
GRO11892            	14	0.004%
GRO67741            	14	0.004%
GRO68007            	14	0.004%
GRO30247            	14	0.004%
GRO84165            	14	0.004%
GRO84224            	14	0.004%
GRO24303            	14	0.004%
GRO12815            	14	0.004%
GRO74709            	14	0.004%
GRO21367            	14	0.004%
GRO78501            	14	0.004%
GRO11583            	14	0.004%
GRO17503            	14	0.004%
GRO35544            	14	0.004%
GRO88194            	14	0.004%
GRO88765            	14	0.004%
GRO47557            	14	0.004%
GRO89549            	14	0.004%
GRO12081            	14	0.004%
GRO35964            	14	0.004%
GRO94240            	14	0.004%
GRO80159            	14	0.004%
GRO97010            	14	0.004%
GRO73319            	14	0.004%
SNA56459            	14	0.004%
SNA65500            	14	0.004%
SNA21574            	14	0.004%
SNA69533            	14	0.004%
SNA26359            	14	0.004%
SNA86236            	14	0.004%
SNA56964            	14	0.004%
SNA87418            	14	0.004%
SNA56073            	14	0.004%
SNA84260            	14	0.004%
SNA37684            	14	0.004%
SNA51014            	14	0.004%
SNA67139            	14	0.004%
SNA35929            	14	0.004%
SNA95619            	14	0.004%
SNA75440            	14	0.004%
SNA60062            	14	0.004%
SNA84213            	14	0.004%
SNA48728            	14	0.004%
SNA91313            	14	0.004%
SNA46675            	14	0.004%
SNA72363            	14	0.004%
DAI29662            	13	0.003%
DAI22036            	13	0.003%
DAI65067            	13	0.003%
DAI65239            	13	0.003%
DAI59971            	13	0.003%
DAI22389            	13	0.003%
DAI22679            	13	0.003%
DAI94663            	13	0.003%
DAI46809            	13	0.003%
DAI27738            	13	0.003%
DAI83813            	13	0.003%
DAI37525            	13	0.003%
DAI46676            	13	0.003%
DAI98686            	13	0.003%
DAI80532            	13	0.003%
DAI15541            	13	0.003%
DAI41757            	13	0.003%
DAI63753            	13	0.003%
DAI54954            	13	0.003%
DAI71191            	13	0.003%
DAI72676            	13	0.003%
DAI62712            	13	0.003%
DAI77831            	13	0.003%
DAI73949            	13	0.003%
DAI28092            	13	0.003%
DAI27948            	13	0.003%
DAI88451            	13	0.003%
DAI76500            	13	0.003%
DAI60377            	13	0.003%
ELE47327            	13	0.003%
ELE46094            	13	0.003%
ELE25464            	13	0.003%
ELE41165            	13	0.003%
ELE93536            	13	0.003%
ELE33369            	13	0.003%
ELE44260            	13	0.003%
ELE76156            	13	0.003%
ELE35984            	13	0.003%
ELE67419            	13	0.003%
ELE56555            	13	0.003%
ELE77959            	13	0.003%
ELE46321            	13	0.003%
ELE86014            	13	0.003%
ELE53140            	13	0.003%
ELE43234            	13	0.003%
ELE66290            	13	0.003%
ELE98168            	13	0.003%
ELE43197            	13	0.003%
ELE88948            	13	0.003%
ELE35887            	13	0.003%
ELE69914            	13	0.003%
ELE25822            	13	0.003%
